Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
119343.0,-0.882213101256211,-1.06726932259207,-1.0741442931337,-0.35156608538490003,-4.703172686549871,3.24399823113079,5.750129628470019,-0.823857779672086,0.4839281535599221,-1.43924223208398,0.685443643964861,0.0188151548820237,-1.11404931218425,-0.09331209371627198,-0.690447894596277,0.350978767943727,-0.843566761469078,0.294990501270127,0.16900485595713,0.0495040135457971,-0.3765674998266049,-0.7056946659589242,1.11815247249469,0.6205054486777,-0.46195388944289706,-1.20873552951932,0.274356759501744,-0.5084023341002,1252.74,0
104659.0,-0.27007885075813504,0.4350912938186529,1.5294232039336597,-0.797551866680112,0.470020195483272,-0.7520038603537209,0.45717788052084296,-0.355235730934019,2.0653754364765398,-1.1702938113339398,0.0854574797753198,-2.10047747932616,2.2463207406281698,0.9489955554205279,-0.39349361314441206,0.36707104704773297,-0.429966022430693,0.272347374214208,-1.04591088735305,-0.16324807222881602,-0.27076078813141896,-0.40340626886791,-0.033542881082882,-0.226461265651591,-0.0976715134513239,-1.08779939658024,-0.316957401367609,-0.214328970646097,1.88,0
79582.0,-1.08945805109933,0.535395432266032,0.8232165641859179,0.112256741429791,-1.5530013383526298,0.986088156785977,-0.52699197211832,1.1346191036809599,0.0697439668624957,-0.8390638671737259,0.43443247732050605,1.2329995953956399,0.157317205849551,0.219200696739424,-0.5628020055660401,-0.317765643651588,0.684934263734182,-0.10442017928232598,1.5669028457418102,-0.166023680178471,0.0726954676900965,0.236019819736415,0.24946633045312802,-0.206400676317726,-1.1931973113338201,0.949464806734951,-0.112156537932541,-0.0156296237540388,143.8,0
172571.0,1.92201855378831,0.058216609201743,-1.37160065309723,1.38577623642536,0.223208092964203,-1.05736817811652,0.548172997388734,-0.36950562103804,0.243831451696149,0.22782935708799398,-0.859752300535793,0.357702540064441,-0.137897375993635,0.5040226804133321,-0.149963039735823,-0.44104257082357007,-0.27684264881114196,-0.644781938603847,-0.29602918000264,-0.19218645221078698,-0.0535723830564641,-0.0961278390623269,0.101307079438767,-0.0405440747681416,0.17255330126757,-0.6972544183249361,-0.0112755715690201,-0.0442295949004484,55.9,0
24231.0,-1.1612538641738799,0.40936926175991706,2.7282846663142206,0.848303319033837,-1.2232214045488898,0.899611369292906,0.38720187677561,0.264902538501204,1.99577707070725,-1.02514246982753,1.35397804005092,-1.4231313349944,1.2599645151775702,0.5296320315002311,-3.19870654526431,-0.162591436065307,0.5286561615067299,0.6541279097203411,-0.47633138394687197,-0.0673218439755905,-0.05539843089614199,0.5274588357131571,-0.297171865477228,0.5185075529576,0.7614885215635,-0.253106158685716,0.201883804934002,-0.0107851372981834,176.77,0
147439.0,-0.222291140847145,1.1514089867492,-0.48976305353360705,-0.808773616017854,0.7109794952065441,-0.47689310771825105,0.6672193793803051,0.266933020558403,-0.265315353050432,-0.663391800469441,-1.82188128379509,0.407788825346822,1.06966244898428,0.20752664778986302,-0.408599479160995,0.23691194955139303,-0.6115637722765339,-0.558599674399869,0.22959397109753502,-0.0733281221648751,-0.273326415081981,-0.68416315551963,-0.0116280215524518,-1.04844097100574,-0.31312260573377604,0.208253580301717,0.129514833168083,0.0258597579775351,1.98,0
166725.0,2.06437198698976,0.18058343295113602,-1.6860448694161698,0.411735141227492,0.473405885160105,-0.7996022770894641,0.20087002521144398,-0.236653880407993,0.42588623439660706,-0.399394853919864,-0.42304536443469204,0.40247824308352204,0.485124910610414,-0.92261319390697,0.20384366743921697,0.230843143988292,0.5139666034328729,-0.456906733349947,-0.0308925457152082,-0.135075584344705,-0.352122985090752,-0.881667889476355,0.344115356457656,0.52030290675104,-0.261899583462772,0.17385360907140804,-0.0567301775592928,-0.0298126776277558,1.98,0
37236.0,-2.54956348207153,0.515879792178949,0.753722457721415,-0.9481158784933391,-1.45359746102386,0.555857115484759,-0.4790306960441,0.0536730582875157,-0.4126714292251629,1.40512179863083,-1.0359859826732098,-1.8982819699660802,-1.0790674239615898,-0.210367468701257,2.0281899304039896,0.9568269779083921,0.6954710467237161,-0.8657608589300041,1.4987402923414799,-0.592360942600111,0.391725851125421,0.7495335386930359,-0.8336168592466999,-0.5799634808587341,-0.00924327647358947,0.009017125789058859,-1.37648038724082,-0.163031410124806,138.0,0
167890.0,0.0782208312849864,1.2727449722247501,-1.19472702821718,0.295389948360323,0.591775650358885,-0.743735705574,0.143519575687604,0.46132750168521003,-0.0531580129739763,-1.61292107395753,0.9557051666852991,0.689191540319535,0.259313703543927,-2.6758714658794,-1.09814113766122,1.1782768596453999,1.7442367512597599,1.3316898987204198,0.329547382005971,-0.17917564557757898,-0.252358051169821,-0.6379506160597429,0.51167903254675,-0.609881011880178,-2.48511450745852,-0.430913945763179,0.290963434259046,0.35620134880689397,1.0,0
69656.0,-1.36050302240983,1.4654481198816398,0.920929063864375,0.7470481645993441,-0.35712232254447296,0.0708400770860994,0.00109810061199143,0.9923121647885129,-0.9182099101457231,-0.776299029104477,0.9063561901883259,1.37061000073433,-0.0145979170159823,0.748396384600739,-1.13099481759838,-0.490122903243449,0.42863320396824395,-0.316859352299919,0.0307442450193785,-0.34407158664717896,0.16529144520636402,0.33632138851440696,-0.104504843585703,0.23350695025361803,0.0552748073758216,-0.409214446481017,-0.235360474876572,-0.0237785353830298,17.47,0
60581.0,-0.253098690242853,1.0081569085591702,0.7286541061674051,1.2804046226763799,0.860125636971266,0.141581102909475,0.9281636985252271,0.195701995327904,-1.26179516418575,0.38247998415446005,0.498890408660637,-0.40596938831814294,-1.5815321051393703,0.7963683550449051,-0.7982898278096708,0.686333670663432,-0.8695790409835591,0.0009027290642018939,-1.49164091097556,-0.306220623815493,0.19447644265483896,0.4039274447055639,0.0862830145520819,-0.381476231544105,-0.993653917718096,-0.308641395097182,0.18498866654019602,0.212800049901327,26.04,0
48727.0,-1.7763983043727198,-5.76364992772066,-1.78821389444722,0.764439640882256,-2.35123126352847,-0.0593442182288803,1.75688393408588,-0.5295654246384079,-0.816484296445789,-0.196624889476666,-0.402430101440062,-0.820936321257642,-0.632352693333735,0.379206548024105,0.325060206114792,0.49001844939002404,1.0004076621815001,-1.66643162247317,-0.0597910882732712,3.2846104486945293,1.15797690943449,-0.332912791943634,-1.56433145250981,0.19762026527666302,0.0851702133611226,-0.207095528984343,-0.307635571337364,0.28324472923524896,1645.3,0
39214.0,-2.54253382410027,-2.46874968737609,1.90085611349552,-0.735178505105903,-0.37582671180300703,-1.06123865389328,-1.46463815050487,0.7482682499192309,-0.15663324525095498,-0.6559345427133101,-1.6222568326328,-0.6365019174457671,-0.796757252843477,-0.6826683968806079,-1.7846763614047598,0.8736580822736021,0.828562451770269,-1.08767769364116,0.250987049631733,0.6951810374837328,0.549360249194027,0.7040595447970709,-0.0682779414695111,0.439093487937313,0.341894966495803,-0.170853924793799,-0.0130601364502858,-0.28497287729285303,118.73,0
94042.0,2.00726150786145,0.10734350130451199,-3.27922654389022,0.33881555081911197,3.20909061931296,3.0379928938552703,0.19075463953192498,0.46307332793054706,0.9270069780873759,0.0201240564617202,0.9404107675479929,-2.35920593185132,1.32433418544181,2.49377531632459,-0.18563297644177398,-0.584091783221286,0.23722394346313602,-0.251801876639601,-0.7234369952669351,-0.191442432968215,0.0389660553149498,0.29674778983537803,-0.0394352044209884,0.652840188153014,0.5659096291626489,-0.436614147331279,-0.0511632277664697,-0.0742799360466532,36.0,0
27147.0,-6.443737631863719,-13.792196871022599,-2.97272694176462,3.13217872283371,-5.98377770109063,1.27673777250681,4.02974301331853,-0.879509198797085,0.23571916872979198,-1.65822787332228,-1.19142770202015,0.5624577854198171,0.261354411060172,-0.12212920645051199,-1.2710170204158402,-1.72451604325423,1.1302847921235901,1.17357788736437,-1.27281625192495,7.57653741790676,1.7291255082418302,-3.1834779640902,-3.33409044439697,0.9661153251412758,-1.4086607195812602,0.5317291219615711,-0.746892094333375,0.714763135432605,4000.0,0
48233.0,-0.244236115077191,0.842843852683994,2.14944465938418,1.0284212704609101,-0.0164075310719298,-0.20047992363804298,0.718321413449187,-0.226677728292656,-0.0862897338473567,-0.266485262655617,-0.6047240940162261,0.5131824141554879,0.6958150308208659,-0.520042139227729,-0.0124529853580696,-0.659104828119852,-0.00893792148034126,-0.415071496119289,0.874230716914729,0.129297891912794,-0.266076654158422,-0.4002975143655039,-0.0336087891252626,0.3797065827783921,-0.41087620662137203,-0.6485406485669639,0.0261708422779007,-0.0633874425300569,12.99,0
81561.0,-1.0805312658975499,1.23323351793998,0.344198576686723,-1.16076145760502,-0.45567569215802,-0.543725981326977,0.17166810849721698,0.642993253485065,-0.545449402244885,-1.18785454464849,-1.2836390893090102,0.8883996070864201,1.9147909284548899,0.224581514876833,0.217035631867773,1.1268130350207,-0.826795987423467,-0.285396675223644,-0.447603809933192,-0.24324918918443103,-0.0337863284250113,-0.397954303781123,0.168605382494571,-0.400807413634119,-0.873089689711225,0.479011130696355,-0.258501112700928,0.0250929913590591,58.0,0
108946.0,-0.445324397614481,0.750527156239591,1.90072930212585,-0.40042346828533204,0.711328474323235,0.59098990053349,0.45305128586343696,-0.0854493203451946,1.6113205518435298,-1.14775499563265,-0.45606497644514005,-3.09698298068658,1.4046270243948302,1.27696437463786,0.79224551480086,-0.0642854070244992,0.0765375889527742,0.7685357800572321,0.7678589520979309,0.101200900429339,-0.359327157718887,-0.640880726779424,-0.331079661114379,-0.144552567067229,0.359252529114177,-0.710883607480405,-0.0881009001873673,-0.147306914233657,11.27,0
60475.0,1.21600190125071,-0.21745694768347898,0.24069229168737502,0.5336471057525161,-0.250631881759537,0.235849224983001,-0.327225284263961,0.193582183360863,0.881434690342239,-0.217357132336185,-1.48551972155709,-0.69418396144484,-1.7642310512668202,0.230164611609097,0.389558294696695,-0.138691356133724,0.0919344488363039,-0.6938139666425489,0.22012314202848798,-0.210237685835606,-0.343715632805708,-0.904971235194741,0.0181188428579768,-0.79450356655204,0.284843857414402,0.37317597471579106,-0.0226449071374375,0.00181467167508575,20.0,0
120796.0,2.0421069039919097,-0.128433562989007,-1.37976174194854,0.175519636114534,0.11259265434958302,-0.7521629000845942,0.0403507052470185,-0.160569521496542,0.489631463336145,0.190578165333329,0.6509733466155511,0.573663503871326,-0.5617470557362789,0.7610270924197919,0.212466708690411,0.0825519522434108,-0.7998681085358101,0.565786701527222,0.0906477531797651,-0.268896359861468,0.28815823398634804,0.945656491352154,-0.0386555112833978,-0.373936327920724,0.232100672304876,-0.0937314234471085,-0.0211294789473486,-0.0729627439357016,1.0,0
121440.0,1.32779598008991,-1.46405885113177,0.4539197924394289,1.8572834101348301,-1.5365539168935098,0.618410602104993,-0.987103208712909,0.300674572313151,1.97611401358347,-0.168976877924119,-1.2833526409546299,0.5091496583739029,-0.31321732282858195,-0.7547716385926471,-0.47992888640014203,0.159480856602814,-0.257328234608595,0.38236884444708896,-0.662195280143199,0.28621651422011896,0.35395616723963497,0.7723725615843721,-0.00046142080639693895,1.15675844922642,-0.34643988712579993,-0.6086821787701489,0.0606496260067387,0.0403267933040003,279.0,0
32033.0,0.958507930805217,-0.492853001722091,1.6186355285288399,1.59563317958636,-1.42673116513666,0.170854143242714,-0.885789406203587,0.232988052427201,1.2621834096104798,-0.21429403732287197,-1.03308684314291,0.24437918504377498,-0.292936573281107,-0.566790534267438,0.203683914137353,0.28221308147535806,-0.287257381966904,0.405081213972943,-0.46034250833002904,0.0153702676967126,0.219881396143313,0.7065161843469979,-0.17896543544551802,0.419363915022104,0.4218317944618879,-0.181651005160103,0.079062189219881,0.056595416059482005,92.42,0
51555.0,-0.30338315043048497,-0.499872135254127,0.6852972982019641,-2.6264969483885,-0.272838894415401,-0.5765481637075861,0.165711962419751,-0.0311688858241997,-2.68660324562484,1.00743179766873,0.0466447628322814,-1.51190865465473,-1.19275761224533,0.288065725176349,-0.82733250353598,-0.0114438996968444,-0.0582821162141311,0.5176341688266961,0.13074939948248598,-0.30049158352800204,-0.37804882137829793,-1.03133599373881,0.0802568455263089,-0.619298321209402,-0.271985060645338,-0.606439934556254,0.0744150300670691,0.117698855584685,55.97,0
105205.0,2.05133742059903,-0.10798794053133501,-2.02512446175882,0.469250526704461,0.7248963621450709,-0.56799599362126,0.36762430762070397,-0.34634983097091804,2.10313144720476,-0.422090689072906,-0.8145632122317878,-3.02127534260785,0.289476985286052,2.13177873081571,-0.8083650278329109,-0.5418501185579929,0.445686994135514,0.066769807112225,0.298954166904487,-0.253116560963627,-0.19323517508436497,-0.26305956986380896,-0.0299984667899169,0.0159331281921865,0.38996096886536,-0.25278219630009197,-0.0857620189480886,-0.06788131159456799,49.99,0
11053.0,1.29783358796023,-0.0673834260293199,0.33790582007953,-0.10676545967508198,-0.0999247950511589,0.261175391663624,-0.5515606222781579,0.0165356025984098,1.53097243317972,-0.35659992191586504,1.1882948700749099,-1.98827961416174,2.1854702087678,1.54245381711198,-0.0496094912592018,1.0615390834775,-0.45590990778920204,1.05629210764474,0.387732332071207,-0.0105962327713971,-0.0997865316400486,-0.0445917917793449,-0.19541238799906696,-0.9687426703358349,0.36347317882814295,1.09518192489266,-0.0934367542123045,-0.0172584237169239,15.95,0
68310.0,-0.798985174521677,1.2446568678715,0.848839154450043,0.0773877085675663,-0.184103268918909,-0.483062681301957,0.467009049502761,0.450404742991715,-0.658786220156268,-0.8341342502011171,-0.0545621194977659,0.41463139987501896,0.6562404895872459,-0.17757295558885394,1.05611575734707,0.19860851006296198,0.42388783597544394,-0.591146324499672,-0.46901722594287,0.10511521226211698,-0.160928987595989,-0.549044747477477,0.17287255050259198,0.0297129274535232,-0.173743340483659,0.100911495046042,0.123938052164637,0.0363414500690313,49.99,0
66317.0,1.3251740261816598,-0.915801145644558,0.5826456293963921,-0.975360949315761,-0.977645828659327,0.533138823992385,-1.3008739218716299,0.351314035589494,-0.39715134359111204,0.7686549929471691,0.5946645191715489,-0.870251959156097,-0.9989805727398678,-0.002066437260155,0.8801451694996222,1.7008820753068998,-0.15299209686461498,-0.355323349538875,0.485787845164617,0.0354432255104674,0.39546507610139897,1.00649335674217,-0.18630153680289302,-0.8274178560328791,0.38942330671632797,0.0195106870522408,0.0378672595024214,0.00274941442572886,24.0,0
160475.0,-2.80895615568174,-0.861758752839326,-1.71619076080659,1.8420294832708202,0.909379465747535,-1.5531185307710702,0.386289344374064,-0.255502866286108,0.16203578475769598,0.5844732854822711,-0.27955837221487606,0.29753424306224896,1.43718576749975,-0.876571434209492,2.1558654445337098,-0.6216582374060401,1.2065552405175501,0.875062217579443,2.4162172124257904,-0.7442566091258269,-0.0278329199037418,1.48965749450977,0.7781888294960471,-0.0747394800523511,-0.708985427247917,0.17784042684202897,0.19415046949774697,0.957724178609063,78.36,0
136324.0,-5.35588125851517,-3.8352393933485605,-1.64399248679655,-1.5364640402787098,2.14033672405065,-0.169419047420385,-1.1120268386149499,1.06358370908533,-1.3817743298545102,-0.0493291859210304,0.38134179821327396,-0.587511926046822,-1.2532431065594298,1.150010974776,-0.028982355350312,0.9337205217202479,0.829545733510713,-1.9616951362777701,-0.41959953860217997,-0.476369063040321,0.279170329590385,0.260400228317227,-2.5011770441721497,-0.7321380515258651,0.535150391084708,0.0215477425272479,0.17209617659768697,-0.9823582739752471,40.0,0
155200.0,-0.3414295854649831,1.21018381695967,-0.3272067418838,-0.654353550031771,0.8530242664011071,-0.803132864204237,1.04455645708553,-0.262914234038831,0.216322093803419,0.0690178055223861,-1.5632021378046204,-0.378096420983077,0.0148694309815233,0.28739453925732106,0.611820391366344,-0.25830934362672003,-0.723008046765403,0.390594465771526,0.340412310171447,0.128589456435267,0.270103460458214,1.04908546816874,-0.32679335681173305,-0.6811094192930479,-0.274516059326984,-0.11425860712882699,0.431144342826576,0.326888753210574,0.89,0
45904.0,1.2099994368412,-0.103204319224816,-1.19355179683005,0.28737956140292,2.15923413127906,3.6167813366499,-0.402481822929964,0.841993531607109,0.169207298747802,-0.0311276696875673,-0.54193863273312,0.23726556020309197,-0.217897876097279,0.19773083579106399,-0.14768670662838398,-0.0976586788251258,-0.510013959979031,-0.0706729271936626,0.354755376343228,0.0174248379897344,-0.166708626423085,-0.49538069433237003,-0.150931270320356,1.01129326089164,0.8830703766106509,-0.32957245856544604,0.0201245146440773,0.0172634394069662,36.0,0
140742.0,0.09149440907550599,0.9916775006174781,-0.33116950595852196,-0.638808812580531,0.9416695971923779,-0.49710533521136896,0.86201765615771,0.052236029678309995,-0.321748475170772,-0.674345771454889,1.1722180547566299,0.6467070522088101,-0.0737182321519409,-0.8139765389493521,-0.904789357263608,0.43250960928815796,0.21422653579170398,0.14659930573562302,-0.0568725277635065,0.0178181703601495,-0.276866269676685,-0.673495782824969,0.100715394914546,0.6021868591607371,-0.48202162000230603,0.0922625532725232,0.22265295881483,0.0747455499189518,1.98,0
31314.0,0.7824616628241751,-0.484440333404158,1.04350147969987,1.41356530775875,-1.05610468297491,-0.319699499308389,-0.21043195865322198,-0.0620230159104787,0.331961394185641,-0.11818847683122302,-0.302039620183349,0.6689402066862591,1.1209766472393998,-0.18483889470135,1.34797356346118,0.676536637856864,-0.764530800777452,0.292945089473784,-0.787970960291479,0.3559290378853279,0.253501415759934,0.352546138043711,-0.20327553139406,0.41736558028521703,0.29841359118751,-0.37194009115438104,0.0311229286431578,0.0783286223249873,210.0,0
38359.0,0.24144045261273298,-2.32267349781339,0.372086752559262,0.000800796169833196,-1.83554973544979,-0.34885980992190996,-0.0613860521602239,-0.210470467254038,-0.642705203364228,0.194503682856091,0.39245884824130894,0.45129074587047896,1.29792468753745,-0.555075873933585,0.287660607397198,0.51935303255719,0.8531445675523279,-2.00853729038751,-0.104960562862926,1.20587365704947,0.5741651358257,0.5488875929861721,-0.47453928355943004,0.704163368298077,0.20238351018129502,-0.20677682371175798,-0.0513562499753313,0.11899776795462198,559.16,0
147775.0,-1.51561608416944,1.6641125846551101,1.0394458139692901,4.76835405443562,-1.16135452794347,0.548869797387715,-1.1492709249342201,1.10823638852497,-1.40836406385131,1.45260059473533,-1.04765666804108,0.31064553040620896,1.1981967470692099,0.268705708059558,0.849100146655283,0.466571552458263,0.37712255518603005,0.33289130610791495,0.6124824647124311,-0.19074083730243802,0.382914867099623,0.8839649330761179,0.25587749793347503,0.40849348541719305,-1.7866880571937702,0.00398367450138633,-0.713338984878113,-0.0994377942609655,15.17,0
155790.0,0.452073880309636,-2.78243772261692,-2.8256434990723402,0.24634863264162102,0.46116686790952205,1.44352720372871,1.00329193010408,0.0893574165333924,0.3659440749733979,-0.443302075312721,0.936795352136185,1.08931336581297,-0.0635817906902722,0.863307851672603,0.36700576083013897,-0.8334789043129921,0.13145296325750802,-1.1157745559566699,-0.47954099859872207,1.31695958581793,0.41315422989415207,-0.38844995307575503,-0.479366295968204,-0.8977514481150011,-0.396968470528351,-0.0801848249540711,-0.159587034942396,0.0527970329459562,789.0,0
104444.0,1.89498776073286,-0.698796337728109,-1.76366487989012,-0.8522603267516109,0.907314443919242,1.33601582327874,-0.392977857511588,0.24577596549033803,2.38053500712273,-0.7753396085919281,1.67539198146401,-1.27198183803452,1.5423385398530098,1.7314907553149799,-0.931958287593293,-1.2871567310828,1.14114506238902,-0.868954764099647,-0.11135911669876498,-0.18763375074999,0.0822213895903301,0.76433937448488,-0.0143210066483175,-0.886921828098775,0.0177785850317489,0.930882629020064,-0.0747997564532056,-0.0958826060670319,53.13,0
141960.0,-2.3912696780673195,-0.951776267889865,-2.5787429123564305,0.16239742208047597,0.0673314291859474,-0.46704871587638797,-0.16545461476615198,0.9775793237681779,0.776403823754398,-1.2824097969620198,-2.77798603048993,0.5086328530427121,-0.144157557815005,0.8223925197549009,-1.48932281017122,-0.37528035801915205,0.135543786927071,0.393663195910996,0.288823025114471,-0.6260727491287541,0.602306218084288,1.5681240030071797,-0.640676521794295,0.236897684299491,-1.31773509543873,-0.593073720611281,0.0513965624338631,-0.281419143453606,163.48,0
140370.0,2.06596729750399,-0.321583098254855,-3.0843932732809596,-0.674093026349809,2.69751135307142,3.12907500293117,-0.141778650850206,0.654727581289916,0.23408005564946802,0.125649851794327,-0.131326619520053,0.32573818520311,-0.350099859413955,0.623777736034548,-0.0195632702686811,-0.637654605535232,-0.153521635276132,-0.9602571931740691,0.0728192280316869,-0.154118151020823,-0.0351206002183754,-0.0187452343513826,0.11306603726748599,0.761518891004007,0.21185847631556398,0.5812582275588349,-0.0788809259476992,-0.0826166051762007,9.99,0
171902.0,-0.298760743526567,0.921749446826107,-0.165773503936627,-0.460667129990964,0.0406797188498147,-0.186184609786225,-0.0314489742124452,0.54373827222462,0.426888964248099,-1.16637168044242,-1.23497325441281,0.0324041986149809,0.501620727571497,-1.3598705188403502,-0.0761412941768957,0.879119231790423,0.32185830105462604,0.788948709376965,-0.576939835378776,0.00352807596761275,0.222932710539925,0.767479992099055,0.0325287674526251,0.434825628114424,-0.6277497491539711,0.484521047306014,0.23291278485512498,0.137497934257008,29.85,0
96240.0,-0.61892345010483,0.6583067030005649,0.370354387496512,2.84273508895239,1.25725273481815,0.992224861958821,1.2974335266488601,0.11004624335458901,-0.513772913341099,0.44036453097681394,0.416387518303226,-3.22655330967381,0.53782939482618,1.9620884199553301,-2.60435503805293,1.10058588434424,-0.540234632729269,0.9856345293648809,-1.4277923729790198,0.166040828496067,0.256217345771449,0.497305614958516,0.310465526518598,0.0698770514121522,-0.504088990012671,-0.105692163258413,0.0721310352513276,0.223752386613428,190.63,0
145878.0,-0.632912033982039,1.73858670134542,-0.0296057946630124,0.86581565359862,0.651640462536339,-0.154252257680525,0.789230753577836,-0.146638779118111,-0.38545808435587703,0.44497469358011404,-0.160176713920298,0.18756230722847,1.21549346650549,-1.15876037586162,1.47203749627359,-0.9795404867182981,1.4596507351192098,-0.0767353754640406,2.65501810917562,0.726581181062261,-0.371817831678795,-0.636511446369066,-0.0633737124996462,0.567418681639499,-0.29912626164606,0.644804943456354,0.475586584315496,0.359762763192996,17.99,0
